# relative_time, cycles_done, cur_item, corpus_count, pending_total, pending_favs, map_size, saved_crashes, saved_hangs, max_depth, execs_per_sec, total_execs, edges_found
61, 0, 124, 546, 416, 0, 11.78%, 0, 0, 5, 7876.19, 466149, 617
66, 0, 187, 549, 419, 0, 11.78%, 0, 0, 5, 7908.32, 506594, 617
71, 0, 83, 554, 421, 0, 11.78%, 0, 0, 5, 7908.75, 547193, 617
76, 0, 187, 557, 422, 0, 11.78%, 0, 0, 5, 7895.34, 587552, 617
81, 1, 38, 560, 424, 0, 11.78%, 0, 0, 5, 7886.67, 627909, 617
87, 1, 130, 563, 424, 0, 11.78%, 0, 0, 5, 7893.16, 668249, 617
92, 1, 564, 570, 424, 0, 11.78%, 0, 0, 5, 7874.51, 708929, 617
97, 1, 262, 582, 433, 0, 11.78%, 0, 0, 6, 7868.56, 749153, 617
102, 1, 15, 593, 437, 0, 11.78%, 0, 0, 6, 7874.96, 789564, 617
107, 1, 198, 603, 442, 0, 11.78%, 0, 0, 6, 7854.76, 829490, 617
112, 1, 102, 604, 441, 0, 11.78%, 0, 0, 6, 7886.70, 869735, 617
117, 1, 600, 609, 444, 0, 11.78%, 0, 0, 6, 7894.27, 910390, 617
122, 1, 109, 617, 450, 0, 11.78%, 0, 0, 6, 7867.68, 950525, 617
128, 1, 192, 619, 450, 0, 11.78%, 0, 0, 6, 7871.67, 990733, 617
133, 1, 502, 630, 459, 0, 11.78%, 0, 0, 7, 7845.92, 1030733, 617
138, 1, 109, 630, 453, 0, 11.78%, 0, 0, 7, 7863.88, 1070717, 617
143, 1, 120, 630, 447, 0, 11.78%, 0, 0, 7, 7861.13, 1110646, 617
148, 1, 87, 632, 443, 0, 11.78%, 0, 0, 7, 7882.20, 1150622, 617
153, 1, 109, 633, 437, 0, 11.78%, 0, 0, 7, 7878.16, 1190934, 617
158, 1, 167, 633, 432, 0, 11.78%, 0, 0, 7, 7891.26, 1231463, 617
163, 2, 120, 635, 427, 0, 11.78%, 0, 0, 7, 7868.64, 1272167, 617
168, 2, 177, 636, 423, 0, 11.78%, 0, 0, 7, 7896.34, 1312524, 617
173, 2, 87, 636, 421, 0, 11.78%, 0, 0, 7, 7893.56, 1352668, 617
179, 2, 252, 637, 419, 0, 11.78%, 0, 0, 7, 7883.75, 1392782, 617
184, 2, 192, 638, 418, 0, 11.78%, 0, 0, 7, 7877.82, 1433099, 617
189, 2, 59, 638, 414, 0, 11.78%, 0, 0, 7, 7889.47, 1473042, 617
194, 2, 106, 641, 414, 0, 11.78%, 0, 0, 8, 7883.28, 1513339, 617
199, 2, 80, 642, 412, 0, 11.78%, 0, 0, 8, 7900.76, 1553709, 617
204, 2, 85, 642, 412, 0, 11.78%, 0, 0, 8, 7884.88, 1594124, 617
209, 2, 120, 642, 408, 0, 11.78%, 0, 0, 8, 7873.88, 1634305, 617
214, 2, 107, 642, 404, 0, 11.78%, 0, 0, 8, 7900.26, 1674419, 617
219, 2, 191, 661, 417, 0, 12.03%, 0, 0, 8, 7817.24, 1714535, 630
224, 2, 106, 665, 415, 0, 12.03%, 0, 0, 8, 7872.05, 1754719, 630
230, 2, 198, 667, 415, 0, 12.03%, 0, 0, 8, 7864.12, 1795128, 630
235, 2, 87, 668, 411, 0, 12.03%, 0, 0, 8, 7893.49, 1835402, 630
240, 2, 102, 669, 409, 0, 12.03%, 0, 0, 8, 7857.99, 1875556, 630
245, 3, 645, 672, 408, 0, 12.03%, 0, 0, 9, 7890.45, 1916147, 630
250, 3, 204, 675, 410, 0, 12.03%, 0, 0, 9, 7906.97, 1956274, 630
255, 3, 9, 676, 405, 0, 12.03%, 0, 0, 9, 7898.74, 1996477, 630
260, 3, 83, 677, 400, 0, 12.03%, 0, 0, 9, 7869.38, 2036705, 630
265, 3, 610, 677, 397, 0, 12.03%, 0, 0, 9, 7854.19, 2076632, 630
270, 3, 160, 685, 401, 0, 12.09%, 0, 0, 9, 7883.64, 2117090, 633
276, 3, 87, 688, 402, 0, 12.09%, 0, 0, 9, 7886.80, 2157200, 633
281, 3, 87, 691, 399, 0, 12.09%, 0, 0, 9, 7886.46, 2197379, 633
286, 3, 220, 692, 398, 0, 12.09%, 0, 0, 9, 7893.76, 2237730, 633
291, 3, 252, 693, 395, 0, 12.09%, 0, 0, 9, 7895.81, 2278248, 633
296, 3, 689, 696, 396, 0, 12.09%, 0, 0, 9, 7873.33, 2318644, 633
301, 3, 107, 701, 396, 0, 12.09%, 0, 0, 10, 7696.89, 2358324, 633
306, 3, 645, 702, 393, 0, 12.09%, 0, 0, 11, 7813.35, 2398230, 633
311, 3, 192, 703, 392, 0, 12.09%, 0, 0, 11, 7882.06, 2438597, 633
316, 3, 129, 703, 391, 0, 12.09%, 0, 0, 11, 7892.55, 2478943, 633
322, 3, 87, 703, 387, 0, 12.09%, 0, 0, 11, 7892.51, 2518945, 633
327, 3, 10, 704, 384, 0, 12.09%, 0, 0, 11, 7886.10, 2559194, 633
332, 4, 287, 705, 383, 0, 12.09%, 0, 0, 11, 7887.16, 2599411, 633
337, 4, 142, 705, 381, 0, 12.09%, 0, 0, 11, 7890.87, 2639863, 633
342, 4, 63, 705, 380, 0, 12.09%, 0, 0, 11, 7875.02, 2680345, 633
347, 4, 87, 705, 377, 0, 12.09%, 0, 0, 11, 7887.01, 2720590, 633
352, 4, 198, 706, 372, 0, 12.09%, 0, 0, 11, 7852.79, 2760838, 633
357, 4, 28, 706, 371, 0, 12.09%, 0, 0, 11, 7857.72, 2800974, 633
362, 4, 10, 708, 372, 0, 12.09%, 0, 0, 11, 7874.15, 2841276, 633
368, 4, 198, 708, 371, 0, 12.09%, 0, 0, 11, 7880.07, 2881492, 633
373, 4, 107, 708, 368, 0, 12.09%, 0, 0, 11, 7904.60, 2921992, 633
378, 4, 109, 708, 364, 0, 12.09%, 0, 0, 11, 7886.72, 2962144, 633
383, 4, 109, 709, 359, 0, 12.09%, 0, 0, 11, 7868.12, 3002604, 633
388, 4, 55, 711, 359, 0, 12.09%, 0, 0, 11, 7884.11, 3042815, 633
393, 4, 25, 711, 356, 0, 12.09%, 0, 0, 11, 7875.17, 3083278, 633
398, 4, 167, 712, 355, 0, 12.09%, 0, 0, 11, 7894.16, 3123568, 633
403, 4, 198, 714, 355, 0, 12.09%, 0, 0, 11, 7871.85, 3163717, 633
408, 4, 87, 715, 354, 0, 12.09%, 0, 0, 11, 7881.27, 3203890, 633
414, 5, 187, 715, 349, 0, 12.09%, 0, 0, 11, 7916.18, 3244337, 633
419, 5, 55, 715, 348, 0, 12.09%, 0, 0, 11, 7903.65, 3284765, 633
424, 5, 10, 716, 346, 0, 12.09%, 0, 0, 11, 7901.86, 3325111, 633
429, 5, 105, 716, 344, 0, 12.09%, 0, 0, 11, 7887.63, 3365274, 633
434, 5, 120, 716, 339, 0, 12.09%, 0, 0, 11, 7898.06, 3405699, 633
439, 5, 66, 717, 337, 0, 12.09%, 0, 0, 11, 7900.71, 3446107, 633
444, 5, 10, 717, 335, 0, 12.09%, 0, 0, 11, 7899.75, 3486156, 633
449, 5, 142, 717, 334, 0, 12.09%, 0, 0, 11, 7884.83, 3526451, 633
454, 5, 77, 718, 329, 0, 12.09%, 0, 0, 11, 7874.85, 3566755, 633
460, 5, 91, 718, 327, 0, 12.09%, 0, 0, 11, 7863.27, 3607068, 633
465, 5, 77, 718, 327, 0, 12.09%, 0, 0, 11, 7877.36, 3647349, 633
470, 5, 187, 718, 327, 0, 12.09%, 0, 0, 11, 7877.93, 3687646, 633
475, 5, 106, 718, 325, 0, 12.09%, 0, 0, 11, 7903.86, 3727778, 633
480, 5, 109, 719, 324, 0, 12.09%, 0, 0, 11, 7875.24, 3768210, 633
485, 5, 474, 720, 323, 0, 12.09%, 0, 0, 11, 7895.08, 3808346, 633
490, 5, 34, 720, 320, 0, 12.09%, 0, 0, 11, 7920.72, 3848799, 633
495, 5, 38, 720, 317, 0, 12.09%, 0, 0, 11, 7888.00, 3889012, 633
500, 5, 170, 721, 314, 0, 12.09%, 0, 0, 11, 7866.43, 3929319, 633
505, 6, 106, 721, 314, 0, 12.09%, 0, 0, 11, 7899.43, 3969670, 633
511, 6, 53, 721, 314, 0, 12.09%, 0, 0, 11, 7896.96, 4009816, 633
516, 6, 198, 722, 314, 0, 12.09%, 0, 0, 11, 7898.35, 4049984, 633
521, 6, 53, 722, 313, 0, 12.09%, 0, 0, 11, 7883.79, 4090629, 633
526, 6, 92, 722, 310, 0, 12.09%, 0, 0, 11, 7890.71, 4130788, 633
531, 6, 28, 722, 308, 0, 12.09%, 0, 0, 11, 7887.44, 4171243, 633
536, 6, 106, 723, 307, 0, 12.09%, 0, 0, 11, 7871.58, 4211415, 633
541, 6, 183, 723, 306, 0, 12.09%, 0, 0, 11, 7874.17, 4251558, 633
546, 6, 170, 724, 307, 0, 12.09%, 0, 0, 11, 7879.08, 4291523, 633
551, 6, 183, 725, 304, 0, 12.11%, 0, 0, 11, 7868.02, 4331606, 634
556, 6, 106, 725, 303, 0, 12.11%, 0, 0, 11, 7870.90, 4371606, 634
562, 6, 105, 726, 301, 0, 12.17%, 0, 0, 11, 7860.82, 4411757, 637
567, 6, 87, 728, 301, 0, 12.17%, 0, 0, 11, 7868.78, 4452124, 637
572, 6, 183, 730, 302, 0, 12.17%, 0, 0, 11, 7889.24, 4492344, 637
577, 6, 85, 730, 300, 0, 12.17%, 0, 0, 11, 7876.93, 4532719, 637
582, 6, 106, 730, 296, 0, 12.17%, 0, 0, 11, 7870.87, 4573360, 637
587, 6, 55, 730, 295, 0, 12.17%, 0, 0, 11, 7869.83, 4613503, 637
592, 6, 142, 730, 293, 0, 12.17%, 0, 0, 11, 7873.64, 4653902, 637
597, 7, 645, 731, 291, 0, 12.22%, 0, 0, 11, 7864.12, 4694324, 640
603, 7, 170, 755, 314, 0, 12.45%, 0, 0, 11, 7435.66, 4731825, 652
608, 7, 63, 783, 341, 0, 12.45%, 0, 0, 11, 7707.97, 4771646, 652
613, 7, 192, 800, 352, 0, 12.51%, 0, 0, 11, 7523.91, 4810299, 655
618, 7, 94, 815, 366, 0, 12.51%, 0, 0, 11, 7793.57, 4850220, 655
623, 7, 185, 820, 369, 0, 12.51%, 0, 0, 11, 7850.72, 4890515, 655
628, 7, 109, 826, 373, 0, 12.51%, 0, 0, 11, 7850.67, 4930608, 655
633, 7, 170, 831, 376, 0, 12.51%, 0, 0, 11, 7823.24, 4970560, 655
638, 7, 192, 836, 379, 0, 12.51%, 0, 0, 11, 7777.34, 5010413, 655
644, 7, 147, 841, 384, 0, 12.51%, 0, 0, 11, 7824.62, 5050623, 655
649, 7, 134, 843, 383, 0, 12.51%, 0, 0, 11, 7821.61, 5091037, 655
654, 7, 170, 845, 381, 0, 12.51%, 0, 0, 11, 7811.93, 5131182, 655
659, 7, 174, 848, 383, 0, 12.51%, 0, 0, 11, 7845.42, 5171335, 655
664, 7, 120, 852, 382, 0, 12.51%, 0, 0, 11, 7832.55, 5211895, 655
669, 7, 133, 857, 384, 0, 12.51%, 0, 0, 11, 7827.44, 5251592, 655
674, 7, 107, 862, 384, 0, 12.51%, 0, 0, 11, 7776.72, 5291333, 655
679, 7, 120, 864, 385, 0, 12.51%, 0, 0, 11, 7802.82, 5331186, 655
685, 7, 48, 867, 386, 0, 12.51%, 0, 0, 11, 7823.58, 5371323, 655
690, 7, 852, 872, 387, 0, 12.51%, 0, 0, 11, 7766.46, 5411167, 655
695, 7, 63, 879, 390, 0, 12.57%, 0, 0, 11, 7814.59, 5451025, 658
700, 7, 167, 882, 391, 0, 12.62%, 0, 0, 11, 7776.40, 5491013, 661
705, 7, 170, 886, 391, 0, 12.68%, 0, 0, 11, 7755.12, 5530462, 664
710, 7, 191, 899, 402, 0, 12.68%, 0, 0, 11, 7666.21, 5569452, 664
715, 7, 900, 906, 407, 0, 12.68%, 0, 0, 13, 7549.05, 5608413, 664
721, 7, 135, 909, 409, 0, 12.68%, 0, 0, 13, 7757.82, 5648839, 664
726, 8, 245, 909, 406, 0, 12.68%, 0, 0, 13, 7701.13, 5688499, 664
731, 8, 420, 912, 409, 0, 12.68%, 0, 0, 13, 7772.03, 5728454, 664
736, 8, 165, 917, 413, 0, 12.68%, 0, 0, 13, 7794.29, 5768335, 664
741, 8, 85, 918, 414, 0, 12.68%, 0, 0, 13, 7810.62, 5808379, 664
746, 8, 191, 919, 409, 0, 12.68%, 0, 0, 13, 7805.08, 5848453, 664
751, 8, 48, 920, 406, 0, 12.68%, 0, 0, 13, 7780.65, 5888153, 664
756, 8, 160, 923, 406, 0, 12.68%, 0, 0, 13, 7798.29, 5928185, 664
762, 8, 128, 925, 404, 0, 12.68%, 0, 0, 13, 7773.63, 5968008, 664
767, 8, 107, 925, 402, 0, 12.68%, 0, 0, 13, 7808.65, 6007921, 664
772, 8, 92, 929, 403, 0, 12.68%, 0, 0, 13, 7817.94, 6048181, 664
777, 8, 645, 929, 401, 0, 12.68%, 0, 0, 13, 7808.83, 6088294, 664
782, 8, 120, 931, 402, 0, 12.68%, 0, 0, 13, 7844.80, 6128587, 664
787, 8, 125, 932, 400, 0, 12.68%, 0, 0, 13, 7768.73, 6168469, 664
792, 8, 125, 934, 401, 0, 12.68%, 0, 0, 13, 7792.94, 6208392, 664
797, 8, 463, 935, 402, 0, 12.68%, 0, 0, 13, 7823.26, 6248544, 664
803, 8, 120, 936, 402, 0, 12.68%, 0, 0, 13, 7801.17, 6288285, 664
808, 8, 133, 937, 401, 0, 12.68%, 0, 0, 13, 7827.54, 6328674, 664
813, 8, 174, 938, 402, 0, 12.68%, 0, 0, 13, 7813.86, 6368640, 664
818, 8, 198, 939, 401, 0, 12.68%, 0, 0, 13, 7807.93, 6408423, 664
823, 8, 178, 939, 398, 0, 12.68%, 0, 0, 13, 7766.89, 6448076, 664
828, 8, 44, 941, 398, 0, 12.68%, 0, 0, 13, 7770.14, 6487991, 664
833, 8, 109, 943, 396, 0, 12.68%, 0, 0, 13, 7756.08, 6527394, 664
838, 8, 252, 944, 396, 0, 12.68%, 0, 0, 13, 7706.25, 6567043, 664
844, 8, 106, 945, 396, 0, 12.68%, 0, 0, 13, 7813.77, 6607190, 664
849, 9, 48, 945, 393, 0, 12.68%, 0, 0, 13, 7805.70, 6646958, 664
854, 9, 9, 946, 390, 0, 12.68%, 0, 0, 14, 7813.56, 6686867, 664
859, 9, 287, 946, 388, 0, 12.68%, 0, 0, 14, 7816.92, 6726929, 664
864, 9, 187, 947, 387, 0, 12.68%, 0, 0, 14, 7778.63, 6766572, 664
869, 9, 106, 948, 388, 0, 12.68%, 0, 0, 14, 7833.38, 6806613, 664
874, 9, 92, 948, 385, 0, 12.68%, 0, 0, 14, 7827.32, 6846805, 664
879, 9, 135, 949, 383, 0, 12.68%, 0, 0, 14, 7803.20, 6886704, 664
884, 9, 720, 949, 380, 0, 12.68%, 0, 0, 14, 7827.63, 6926642, 664
890, 9, 204, 951, 379, 0, 12.68%, 0, 0, 14, 7841.39, 6966649, 664
895, 9, 178, 951, 379, 0, 12.68%, 0, 0, 14, 7821.42, 7006686, 664
900, 9, 89, 951, 378, 0, 12.68%, 0, 0, 14, 7826.34, 7047004, 664
905, 9, 59, 951, 378, 0, 12.68%, 0, 0, 14, 7812.01, 7086950, 664
910, 9, 48, 952, 376, 0, 12.68%, 0, 0, 14, 7737.59, 7126353, 664
915, 9, 48, 954, 374, 0, 12.68%, 0, 0, 14, 7785.31, 7166266, 664
920, 9, 102, 956, 374, 0, 12.68%, 0, 0, 14, 7780.24, 7206012, 664
925, 9, 97, 957, 371, 0, 12.68%, 0, 0, 14, 7791.70, 7245790, 664
930, 9, 187, 957, 370, 0, 12.68%, 0, 0, 14, 7844.69, 7285852, 664
936, 9, 25, 957, 369, 0, 12.68%, 0, 0, 14, 7770.51, 7325846, 664
941, 9, 130, 958, 370, 0, 12.68%, 0, 0, 14, 7809.51, 7365839, 664
946, 9, 167, 959, 371, 0, 12.68%, 0, 0, 14, 7806.66, 7405830, 664
951, 9, 92, 961, 371, 0, 12.68%, 0, 0, 14, 7816.03, 7445517, 664
956, 9, 252, 961, 371, 0, 12.68%, 0, 0, 14, 7817.81, 7485821, 664
961, 9, 191, 962, 372, 0, 12.68%, 0, 0, 14, 7813.56, 7525967, 664
966, 10, 283, 963, 372, 0, 12.68%, 0, 0, 14, 7806.17, 7565849, 664
971, 10, 106, 963, 372, 0, 12.68%, 0, 0, 14, 7804.59, 7605733, 664
977, 10, 48, 963, 371, 0, 12.68%, 0, 0, 14, 7811.32, 7645996, 664
982, 10, 790, 964, 372, 0, 12.68%, 0, 0, 14, 7832.60, 7686299, 664
987, 10, 120, 968, 372, 0, 12.68%, 0, 0, 14, 7793.56, 7726371, 664
992, 10, 48, 968, 371, 0, 12.68%, 0, 0, 14, 7807.02, 7766505, 664
997, 10, 198, 969, 371, 0, 12.68%, 0, 0, 14, 7790.70, 7806813, 664
1002, 10, 85, 969, 367, 0, 12.68%, 0, 0, 14, 7794.98, 7846773, 664
1007, 10, 135, 970, 366, 0, 12.68%, 0, 0, 14, 7812.61, 7886692, 664
1013, 10, 476, 971, 365, 0, 12.68%, 0, 0, 14, 7834.63, 7926442, 664
1018, 10, 105, 971, 361, 0, 12.68%, 0, 0, 14, 7839.67, 7966807, 664
1023, 10, 252, 972, 360, 0, 12.68%, 0, 0, 14, 7801.34, 8006489, 664
1028, 10, 900, 972, 358, 0, 12.68%, 0, 0, 14, 7762.13, 8046229, 664
1033, 10, 106, 973, 357, 0, 12.68%, 0, 0, 14, 7792.62, 8086626, 664
1038, 10, 10, 974, 357, 0, 12.68%, 0, 0, 14, 7745.87, 8126428, 664
1043, 10, 10, 974, 356, 0, 12.68%, 0, 0, 14, 7813.19, 8166572, 664
1048, 10, 187, 975, 356, 0, 12.68%, 0, 0, 14, 7843.00, 8206681, 664
1054, 10, 167, 975, 356, 0, 12.68%, 0, 0, 14, 7808.97, 8246883, 664
1059, 10, 147, 976, 355, 0, 12.68%, 0, 0, 14, 7792.85, 8286955, 664
1064, 10, 106, 976, 353, 0, 12.68%, 0, 0, 14, 7766.24, 8326814, 664
1069, 10, 106, 976, 351, 0, 12.68%, 0, 0, 14, 7818.96, 8366638, 664
1074, 10, 106, 977, 350, 0, 12.68%, 0, 0, 14, 7756.63, 8406557, 664
1079, 10, 120, 978, 350, 0, 12.68%, 0, 0, 14, 7806.54, 8446848, 664
1084, 10, 97, 978, 348, 0, 12.68%, 0, 0, 14, 7836.30, 8486942, 664
1089, 10, 94, 978, 345, 0, 12.68%, 0, 0, 14, 7826.37, 8527158, 664
1095, 11, 872, 979, 343, 0, 12.68%, 0, 0, 14, 7812.34, 8566940, 664
1100, 11, 109, 979, 341, 0, 12.68%, 0, 0, 14, 7783.18, 8606642, 664
1105, 11, 167, 980, 340, 0, 12.68%, 0, 0, 14, 7794.97, 8646509, 664
1110, 11, 109, 980, 340, 0, 12.68%, 0, 0, 14, 7809.19, 8686457, 664
1115, 11, 887, 980, 340, 0, 12.68%, 0, 0, 14, 7767.46, 8726555, 664
1120, 11, 900, 985, 340, 0, 12.72%, 0, 0, 14, 7722.43, 8766063, 666
1125, 11, 142, 985, 340, 0, 12.72%, 0, 0, 14, 7817.96, 8806372, 666
1131, 11, 28, 990, 341, 0, 12.72%, 0, 0, 14, 7644.71, 8845137, 666
1136, 11, 191, 990, 340, 0, 12.72%, 0, 0, 14, 7782.40, 8885122, 666
1141, 11, 77, 991, 339, 0, 12.72%, 0, 0, 14, 7771.47, 8924761, 666
1146, 11, 198, 992, 340, 0, 12.72%, 0, 0, 14, 7808.41, 8964570, 666
1151, 11, 92, 993, 341, 0, 12.72%, 0, 0, 14, 7797.07, 9004382, 666
1156, 11, 48, 993, 341, 0, 12.72%, 0, 0, 14, 7787.32, 9043977, 666
1161, 11, 28, 993, 339, 0, 12.72%, 0, 0, 14, 7806.00, 9084160, 666
1166, 11, 9, 994, 338, 0, 12.72%, 0, 0, 14, 7804.61, 9123855, 666
1171, 11, 667, 994, 336, 0, 12.72%, 0, 0, 14, 7800.28, 9163809, 666
1177, 11, 177, 996, 335, 0, 12.72%, 0, 0, 14, 7741.59, 9203572, 666
1182, 11, 15, 996, 334, 0, 12.72%, 0, 0, 14, 7781.06, 9243767, 666
1187, 11, 160, 1005, 341, 0, 12.74%, 0, 0, 14, 6549.69, 9275815, 667
1192, 11, 160, 1007, 342, 0, 12.74%, 0, 0, 14, 7549.77, 9315529, 667
1197, 11, 109, 1007, 342, 0, 12.74%, 0, 0, 14, 7694.18, 9355068, 667
1202, 11, 106, 1007, 341, 0, 12.74%, 0, 0, 14, 7767.37, 9395241, 667
1207, 11, 700, 1007, 338, 0, 12.74%, 0, 0, 14, 7750.16, 9434985, 667
1212, 11, 125, 1010, 339, 0, 12.74%, 0, 0, 14, 7812.09, 9475103, 667
1218, 11, 174, 1010, 335, 0, 12.74%, 0, 0, 14, 7627.57, 9514641, 667
1223, 12, 130, 1011, 336, 0, 12.74%, 0, 0, 14, 7786.24, 9554540, 667
1228, 12, 187, 1011, 336, 0, 12.74%, 0, 0, 14, 7788.26, 9594582, 667
1233, 12, 106, 1011, 335, 0, 12.74%, 0, 0, 14, 7805.53, 9634618, 667
1238, 12, 165, 1011, 331, 0, 12.74%, 0, 0, 14, 7806.83, 9674906, 667
1243, 12, 106, 1011, 331, 0, 12.74%, 0, 0, 14, 7799.92, 9714789, 667
1248, 12, 185, 1011, 330, 0, 12.74%, 0, 0, 14, 7804.75, 9754533, 667
1254, 12, 178, 1011, 329, 0, 12.74%, 0, 0, 14, 7803.41, 9794772, 667
1259, 12, 106, 1012, 329, 0, 12.74%, 0, 0, 14, 7798.00, 9834754, 667
1264, 12, 94, 1012, 328, 0, 12.74%, 0, 0, 14, 7802.34, 9874665, 667
1269, 12, 198, 1012, 327, 0, 12.74%, 0, 0, 14, 7788.60, 9914621, 667
1274, 12, 982, 1012, 327, 0, 12.74%, 0, 0, 14, 7810.68, 9954764, 667
1279, 12, 135, 1012, 326, 0, 12.74%, 0, 0, 14, 7760.78, 9994323, 667
1284, 12, 85, 1013, 326, 0, 12.74%, 0, 0, 14, 7822.19, 10034315, 667
1289, 12, 31, 1013, 326, 0, 12.74%, 0, 0, 14, 7806.04, 10074458, 667
1295, 12, 178, 1013, 324, 0, 12.74%, 0, 0, 14, 7796.81, 10114474, 667
1300, 12, 287, 1013, 324, 0, 12.74%, 0, 0, 14, 7780.18, 10154388, 667
1305, 12, 59, 1013, 322, 0, 12.74%, 0, 0, 14, 7761.93, 10194380, 667
1310, 12, 135, 1013, 321, 0, 12.74%, 0, 0, 14, 7746.66, 10234228, 667
1315, 12, 125, 1013, 319, 0, 12.74%, 0, 0, 14, 7791.90, 10274100, 667
1320, 12, 102, 1015, 321, 0, 12.74%, 0, 0, 14, 7811.95, 10313816, 667
1325, 12, 142, 1015, 318, 0, 12.74%, 0, 0, 14, 7815.78, 10353766, 667
1330, 12, 128, 1016, 319, 0, 12.74%, 0, 0, 14, 7737.89, 10393493, 667
1336, 12, 125, 1016, 319, 0, 12.74%, 0, 0, 14, 7774.51, 10433394, 667
1341, 12, 167, 1018, 318, 0, 12.74%, 0, 0, 14, 7782.72, 10473188, 667
1346, 12, 198, 1018, 316, 0, 12.74%, 0, 0, 14, 7751.48, 10513190, 667
1351, 13, 192, 1018, 316, 0, 12.74%, 0, 0, 14, 7801.71, 10553147, 667
1356, 13, 195, 1018, 315, 0, 12.74%, 0, 0, 14, 7732.85, 10592690, 667
1361, 13, 191, 1018, 313, 0, 12.74%, 0, 0, 14, 7690.57, 10632019, 667
1366, 13, 128, 1019, 312, 0, 12.74%, 0, 0, 14, 7748.40, 10671792, 667
1371, 13, 129, 1019, 312, 0, 12.74%, 0, 0, 14, 7779.21, 10711768, 667
1377, 13, 120, 1019, 311, 0, 12.74%, 0, 0, 14, 7693.44, 10750371, 667
1382, 13, 66, 1019, 311, 0, 12.74%, 0, 0, 14, 7804.12, 10790389, 667
1387, 13, 63, 1020, 311, 0, 12.74%, 0, 0, 14, 7663.36, 10829359, 667
1392, 13, 59, 1020, 310, 0, 12.74%, 0, 0, 14, 7759.43, 10869177, 667
1397, 13, 280, 1020, 309, 0, 12.74%, 0, 0, 14, 7740.55, 10908967, 667
1402, 13, 109, 1020, 308, 0, 12.74%, 0, 0, 14, 7792.96, 10948818, 667
1407, 13, 106, 1020, 304, 0, 12.74%, 0, 0, 14, 7792.35, 10988837, 667
1412, 13, 28, 1020, 302, 0, 12.74%, 0, 0, 14, 7788.81, 11029002, 667
1418, 13, 59, 1021, 300, 0, 12.74%, 0, 0, 14, 7765.34, 11069029, 667
1423, 13, 982, 1021, 298, 0, 12.74%, 0, 0, 14, 7796.13, 11109117, 667
1428, 13, 128, 1021, 298, 0, 12.74%, 0, 0, 14, 7812.41, 11149249, 667
1433, 13, 165, 1021, 298, 0, 12.74%, 0, 0, 14, 7792.79, 11189330, 667
1438, 13, 128, 1024, 299, 0, 12.74%, 0, 0, 14, 7815.06, 11229370, 667
1443, 13, 60, 1024, 296, 0, 12.74%, 0, 0, 14, 7817.90, 11269233, 667
1448, 13, 63, 1024, 295, 0, 12.74%, 0, 0, 14, 7710.34, 11308723, 667
1454, 13, 77, 1024, 294, 0, 12.74%, 0, 0, 14, 7774.00, 11348837, 667
1459, 13, 183, 1025, 295, 0, 12.74%, 0, 0, 14, 7765.82, 11388759, 667
1464, 13, 120, 1025, 295, 0, 12.74%, 0, 0, 14, 7748.89, 11428659, 667
1469, 13, 63, 1026, 294, 0, 12.74%, 0, 0, 14, 7802.90, 11468683, 667
1474, 13, 53, 1027, 293, 0, 12.74%, 0, 0, 14, 7807.04, 11508611, 667
1479, 13, 128, 1027, 291, 0, 12.74%, 0, 0, 14, 7726.90, 11548014, 667
1484, 14, 28, 1027, 291, 0, 12.74%, 0, 0, 14, 7783.28, 11587971, 667
1489, 14, 187, 1027, 291, 0, 12.74%, 0, 0, 14, 7814.35, 11627667, 667
1494, 14, 198, 1027, 290, 0, 12.74%, 0, 0, 14, 7807.16, 11667863, 667
1500, 14, 142, 1027, 288, 0, 12.74%, 0, 0, 14, 7817.20, 11707893, 667
1505, 14, 198, 1027, 286, 0, 12.74%, 0, 0, 14, 7816.25, 11747764, 667
1510, 14, 48, 1027, 286, 0, 12.74%, 0, 0, 14, 7816.36, 11788122, 667
1515, 14, 130, 1027, 284, 0, 12.74%, 0, 0, 14, 7791.61, 11828215, 667
1520, 14, 170, 1027, 282, 0, 12.74%, 0, 0, 14, 7811.54, 11867993, 667
1525, 14, 94, 1027, 281, 0, 12.74%, 0, 0, 14, 7755.40, 11907436, 667
1530, 14, 458, 1028, 281, 0, 12.74%, 0, 0, 14, 7795.29, 11947481, 667
1535, 14, 196, 1028, 281, 0, 12.74%, 0, 0, 14, 7803.48, 11987459, 667
1541, 14, 85, 1028, 281, 0, 12.74%, 0, 0, 14, 7791.78, 12027512, 667
1546, 14, 92, 1028, 279, 0, 12.74%, 0, 0, 14, 7794.49, 12067236, 667
1551, 14, 198, 1028, 278, 0, 12.74%, 0, 0, 14, 7770.22, 12107255, 667
1556, 14, 60, 1028, 278, 0, 12.74%, 0, 0, 14, 7800.80, 12147243, 667
1561, 14, 177, 1028, 276, 0, 12.74%, 0, 0, 14, 7811.27, 12187069, 667
1566, 14, 142, 1028, 275, 0, 12.74%, 0, 0, 14, 7810.18, 12227130, 667
1571, 14, 92, 1028, 273, 0, 12.74%, 0, 0, 14, 7792.86, 12267250, 667
1577, 14, 120, 1029, 272, 0, 12.74%, 0, 0, 14, 7787.84, 12307168, 667
1582, 14, 183, 1029, 271, 0, 12.74%, 0, 0, 14, 7811.89, 12347309, 667
