# relative_time, cycles_done, cur_item, corpus_count, pending_total, pending_favs, map_size, saved_crashes, saved_hangs, max_depth, execs_per_sec, total_execs, edges_found
61, 0, 712, 855, 853, 305, 14.91%, 0, 0, 2, 159.06, 19715, 19885
66, 0, 712, 857, 855, 305, 14.91%, 0, 0, 2, 159.04, 20516, 19889
72, 0, 712, 858, 856, 305, 14.91%, 0, 0, 2, 159.16, 21341, 19889
77, 0, 712, 860, 858, 305, 14.91%, 0, 0, 2, 159.09, 22166, 19890
82, 0, 712, 862, 860, 305, 14.92%, 0, 0, 2, 159.13, 22991, 19897
87, 0, 712, 863, 861, 305, 14.92%, 0, 0, 2, 159.10, 23816, 19899
92, 0, 837, 866, 863, 329, 14.92%, 0, 0, 2, 159.46, 24619, 19901
97, 0, 654, 882, 878, 328, 14.96%, 0, 0, 2, 156.21, 25415, 19958
103, 0, 654, 937, 933, 328, 15.02%, 0, 0, 2, 155.36, 26213, 20042
108, 0, 654, 984, 980, 328, 15.09%, 0, 0, 2, 155.49, 27029, 20128
113, 0, 654, 1025, 1021, 328, 15.16%, 0, 0, 2, 153.72, 27803, 20222
118, 0, 654, 1065, 1061, 328, 15.19%, 0, 0, 2, 154.91, 28589, 20258
123, 0, 654, 1097, 1093, 328, 15.22%, 0, 0, 2, 155.62, 29411, 20309
128, 0, 654, 1127, 1123, 328, 15.25%, 0, 0, 2, 153.71, 30200, 20342
134, 0, 654, 1153, 1149, 328, 15.27%, 0, 0, 2, 155.65, 31022, 20371
139, 0, 654, 1174, 1170, 328, 15.28%, 0, 0, 2, 156.07, 31814, 20387
144, 0, 654, 1193, 1189, 328, 15.30%, 0, 0, 2, 156.29, 32609, 20403
149, 0, 654, 1211, 1207, 328, 15.32%, 0, 0, 2, 156.51, 33419, 20433
154, 0, 654, 1226, 1222, 328, 15.34%, 0, 0, 2, 155.27, 34208, 20460
159, 0, 654, 1241, 1237, 328, 15.34%, 0, 0, 2, 154.67, 34994, 20465
164, 0, 654, 1251, 1247, 328, 15.35%, 0, 0, 2, 156.39, 35780, 20479
169, 0, 654, 1269, 1265, 328, 15.36%, 0, 0, 2, 156.37, 36563, 20494
174, 0, 654, 1283, 1279, 328, 15.38%, 0, 0, 2, 156.39, 37349, 20515
179, 0, 654, 1298, 1294, 328, 15.39%, 0, 0, 2, 155.47, 38123, 20531
184, 0, 654, 1313, 1309, 328, 15.41%, 0, 0, 2, 156.51, 38921, 20553
189, 0, 654, 1328, 1324, 328, 15.41%, 0, 0, 2, 156.52, 39719, 20559
195, 0, 654, 1346, 1342, 328, 15.43%, 0, 0, 2, 156.66, 40547, 20588
200, 0, 654, 1356, 1352, 328, 15.46%, 0, 0, 2, 156.94, 41342, 20620
205, 0, 654, 1366, 1362, 328, 15.46%, 0, 0, 2, 156.95, 42155, 20625
210, 0, 654, 1372, 1368, 328, 15.47%, 0, 0, 2, 155.94, 42959, 20634
215, 0, 654, 1380, 1376, 328, 15.47%, 0, 0, 2, 157.02, 43760, 20640
220, 0, 852, 1392, 1387, 476, 15.48%, 0, 0, 2, 156.85, 44560, 20654
225, 0, 852, 1395, 1390, 476, 15.48%, 0, 0, 3, 158.91, 45385, 20656
231, 0, 830, 1397, 1391, 474, 15.49%, 0, 0, 3, 157.56, 46179, 20659
236, 0, 830, 1403, 1397, 474, 15.49%, 0, 0, 3, 156.61, 46980, 20669
241, 0, 830, 1407, 1401, 474, 15.50%, 0, 0, 3, 156.43, 47781, 20671
246, 0, 830, 1409, 1403, 474, 15.50%, 0, 0, 3, 156.36, 48579, 20671
251, 0, 830, 1411, 1405, 474, 15.50%, 0, 0, 3, 156.34, 49377, 20672
256, 0, 830, 1414, 1408, 474, 15.50%, 0, 0, 3, 156.33, 50187, 20676
261, 0, 830, 1417, 1411, 474, 15.52%, 0, 0, 3, 156.14, 50985, 20699
266, 0, 830, 1421, 1415, 474, 15.52%, 0, 0, 3, 156.20, 51783, 20702
271, 0, 830, 1422, 1416, 474, 15.52%, 0, 0, 3, 156.28, 52575, 20702
277, 0, 830, 1426, 1420, 474, 15.52%, 0, 0, 3, 156.27, 53376, 20706
282, 0, 830, 1429, 1423, 474, 15.53%, 0, 0, 3, 156.14, 54183, 20713
287, 0, 830, 1431, 1425, 474, 15.53%, 0, 0, 3, 156.33, 54978, 20714
292, 0, 830, 1431, 1425, 474, 15.53%, 0, 0, 3, 156.39, 55770, 20714
297, 0, 830, 1432, 1426, 474, 15.53%, 0, 0, 3, 156.24, 56568, 20716
302, 0, 830, 1437, 1431, 474, 15.53%, 0, 0, 3, 156.26, 57360, 20719
307, 0, 830, 1439, 1433, 474, 15.53%, 0, 0, 3, 156.29, 58152, 20720
312, 0, 830, 1441, 1435, 474, 15.54%, 0, 0, 3, 156.25, 58959, 20725
317, 0, 1009, 1441, 1434, 493, 15.54%, 0, 0, 3, 139.97, 59689, 20725
323, 0, 324, 1441, 1433, 492, 15.54%, 0, 0, 3, 101.65, 60161, 20725
328, 0, 324, 1445, 1437, 492, 15.54%, 0, 0, 3, 96.95, 60646, 20727
333, 0, 324, 1451, 1443, 492, 15.54%, 0, 0, 3, 94.62, 61129, 20727
338, 0, 324, 1455, 1447, 492, 15.55%, 0, 0, 3, 98.33, 61629, 20738
343, 0, 324, 1456, 1448, 492, 15.55%, 0, 0, 3, 97.56, 62130, 20738
348, 0, 324, 1459, 1451, 492, 15.55%, 0, 0, 3, 95.84, 62613, 20739
353, 0, 324, 1463, 1455, 492, 15.55%, 0, 0, 3, 97.49, 63118, 20741
358, 0, 324, 1464, 1456, 492, 15.55%, 0, 0, 3, 97.22, 63610, 20741
364, 0, 324, 1466, 1458, 492, 15.55%, 0, 0, 3, 97.06, 64107, 20741
369, 0, 324, 1469, 1461, 492, 15.55%, 0, 0, 3, 98.49, 64606, 20743
374, 0, 324, 1472, 1464, 492, 15.55%, 0, 0, 3, 97.07, 65091, 20743
379, 0, 324, 1474, 1466, 492, 15.55%, 0, 0, 3, 96.69, 65588, 20743
384, 0, 324, 1475, 1467, 492, 15.55%, 0, 0, 3, 96.76, 66081, 20743
389, 0, 324, 1478, 1470, 492, 15.55%, 0, 0, 3, 95.27, 66574, 20745
394, 0, 324, 1478, 1470, 492, 15.55%, 0, 0, 3, 98.54, 67086, 20745
399, 0, 324, 1479, 1471, 492, 15.55%, 0, 0, 3, 97.29, 67582, 20745
404, 0, 324, 1480, 1472, 492, 15.55%, 0, 0, 3, 98.21, 68082, 20746
409, 0, 324, 1482, 1474, 492, 15.55%, 0, 0, 3, 97.11, 68579, 20746
415, 0, 324, 1482, 1474, 492, 15.55%, 0, 0, 3, 98.09, 69085, 20746
420, 0, 324, 1482, 1474, 492, 15.55%, 0, 0, 3, 97.70, 69581, 20746
425, 0, 324, 1482, 1474, 492, 15.55%, 0, 0, 3, 96.78, 70074, 20746
430, 0, 324, 1483, 1475, 492, 15.55%, 0, 0, 3, 97.38, 70572, 20748
435, 0, 1394, 1484, 1474, 489, 15.55%, 0, 0, 4, 145.77, 71353, 20749
440, 0, 797, 1484, 1472, 488, 15.55%, 0, 0, 4, 157.05, 72176, 20749
445, 0, 186, 1484, 1471, 487, 15.55%, 0, 0, 4, 159.12, 73001, 20749
450, 0, 1449, 1484, 1470, 486, 15.55%, 0, 0, 4, 110.87, 73516, 20749
455, 0, 1088, 1486, 1471, 485, 15.56%, 0, 0, 4, 140.01, 74233, 20750
461, 0, 648, 1487, 1471, 485, 15.56%, 0, 0, 4, 154.15, 75032, 20750
466, 0, 648, 1499, 1483, 485, 15.56%, 0, 0, 4, 157.96, 75842, 20757
471, 0, 648, 1504, 1488, 485, 15.56%, 0, 0, 4, 158.82, 76640, 20761
476, 0, 648, 1506, 1490, 485, 15.56%, 0, 0, 4, 159.46, 77438, 20761
481, 0, 648, 1507, 1491, 485, 15.56%, 0, 0, 4, 159.28, 78263, 20761
486, 0, 648, 1510, 1494, 485, 15.57%, 0, 0, 4, 159.43, 79064, 20767
491, 0, 648, 1510, 1494, 485, 15.57%, 0, 0, 4, 159.17, 79889, 20767
496, 0, 648, 1510, 1494, 485, 15.57%, 0, 0, 4, 158.96, 80714, 20767
501, 0, 648, 1513, 1497, 485, 15.57%, 0, 0, 4, 159.45, 81518, 20767
506, 0, 648, 1517, 1501, 485, 15.57%, 0, 0, 4, 159.19, 82322, 20768
511, 0, 648, 1520, 1504, 485, 15.57%, 0, 0, 4, 159.41, 83126, 20774
517, 0, 648, 1520, 1504, 485, 15.57%, 0, 0, 4, 159.67, 83951, 20774
522, 0, 648, 1521, 1505, 485, 15.57%, 0, 0, 4, 157.17, 84749, 20774
527, 0, 648, 1522, 1506, 485, 15.57%, 0, 0, 4, 159.01, 85574, 20774
532, 0, 648, 1524, 1508, 485, 15.57%, 0, 0, 4, 159.08, 86378, 20774
537, 0, 648, 1525, 1509, 485, 15.57%, 0, 0, 4, 159.16, 87179, 20774
542, 0, 648, 1526, 1510, 485, 15.57%, 0, 0, 4, 159.52, 88004, 20774
547, 0, 898, 1526, 1508, 488, 15.57%, 0, 0, 4, 158.32, 88821, 20774
552, 0, 1408, 1526, 1507, 487, 15.57%, 0, 0, 4, 158.29, 89614, 20774
557, 0, 1408, 1544, 1525, 487, 15.59%, 0, 0, 4, 158.15, 90418, 20799
563, 0, 1408, 1556, 1537, 487, 15.60%, 0, 0, 4, 157.98, 91228, 20814
568, 0, 1408, 1566, 1547, 487, 15.61%, 0, 0, 4, 157.62, 92023, 20817
573, 0, 1408, 1571, 1552, 487, 15.61%, 0, 0, 4, 158.25, 92818, 20820
578, 0, 1408, 1580, 1561, 487, 15.62%, 0, 0, 4, 158.46, 93640, 20840
583, 0, 1408, 1587, 1568, 487, 15.63%, 0, 0, 4, 158.54, 94444, 20846
588, 0, 1408, 1593, 1574, 487, 15.63%, 0, 0, 4, 158.36, 95239, 20851
593, 0, 1408, 1597, 1578, 487, 15.64%, 0, 0, 4, 158.59, 96064, 20859
598, 0, 1408, 1603, 1584, 487, 15.66%, 0, 0, 4, 158.59, 96889, 20885
603, 0, 1408, 1606, 1587, 487, 15.69%, 0, 0, 4, 155.81, 97675, 20927
608, 0, 1408, 1612, 1593, 487, 15.69%, 0, 0, 4, 157.56, 98479, 20934
614, 0, 1408, 1618, 1599, 487, 15.70%, 0, 0, 4, 158.11, 99292, 20938
619, 0, 1408, 1626, 1607, 487, 15.70%, 0, 0, 4, 158.14, 100111, 20942
624, 0, 1408, 1633, 1614, 487, 15.70%, 0, 0, 4, 158.42, 100906, 20943
629, 0, 1408, 1635, 1616, 487, 15.70%, 0, 0, 4, 158.67, 101707, 20943
634, 0, 1408, 1639, 1620, 487, 15.71%, 0, 0, 4, 158.65, 102532, 20961
639, 0, 1408, 1646, 1627, 487, 15.71%, 0, 0, 4, 156.76, 103330, 20963
644, 0, 1408, 1649, 1630, 487, 15.72%, 0, 0, 4, 158.24, 104139, 20969
649, 0, 1625, 1653, 1632, 511, 15.72%, 0, 0, 5, 158.62, 104941, 20973
655, 0, 1625, 1656, 1635, 511, 15.74%, 0, 0, 5, 158.50, 105766, 21000
660, 0, 1625, 1661, 1640, 511, 15.74%, 0, 0, 5, 158.84, 106564, 21000
665, 0, 1625, 1668, 1647, 511, 15.75%, 0, 0, 5, 158.61, 107374, 21010
670, 0, 1625, 1672, 1651, 511, 15.75%, 0, 0, 5, 158.96, 108199, 21010
675, 0, 1625, 1675, 1654, 511, 15.75%, 0, 0, 5, 158.74, 109003, 21011
680, 0, 1625, 1680, 1659, 511, 15.76%, 0, 0, 5, 158.95, 109816, 21027
685, 0, 1625, 1682, 1661, 511, 15.77%, 0, 0, 5, 158.89, 110641, 21030
690, 0, 1625, 1685, 1664, 511, 15.78%, 0, 0, 5, 158.96, 111466, 21049
695, 0, 1625, 1689, 1668, 511, 15.78%, 0, 0, 5, 159.14, 112264, 21049
700, 0, 1625, 1692, 1671, 511, 15.78%, 0, 0, 5, 159.12, 113062, 21051
705, 0, 1625, 1697, 1676, 511, 15.78%, 0, 0, 5, 158.92, 113863, 21051
711, 0, 1625, 1698, 1677, 511, 15.78%, 0, 0, 5, 159.17, 114667, 21051
716, 0, 1625, 1702, 1681, 511, 15.79%, 0, 0, 5, 159.10, 115492, 21058
721, 0, 1625, 1705, 1684, 511, 15.79%, 0, 0, 5, 159.05, 116320, 21058
726, 0, 1625, 1708, 1687, 511, 15.79%, 0, 0, 5, 159.11, 117145, 21066
731, 0, 1625, 1711, 1690, 511, 15.80%, 0, 0, 5, 159.09, 117970, 21072
736, 0, 1625, 1718, 1697, 511, 15.80%, 0, 0, 5, 158.06, 118782, 21073
742, 0, 1625, 1727, 1706, 511, 15.80%, 0, 0, 5, 157.21, 119586, 21074
747, 0, 1625, 1731, 1710, 511, 15.80%, 0, 0, 5, 157.57, 120392, 21083
752, 0, 1619, 1745, 1723, 524, 15.83%, 0, 0, 5, 152.62, 121173, 21112
757, 0, 1619, 1760, 1738, 524, 15.84%, 0, 0, 5, 154.88, 121956, 21130
762, 0, 1619, 1772, 1750, 524, 15.85%, 0, 0, 5, 154.98, 122733, 21139
767, 0, 1619, 1786, 1764, 524, 15.85%, 0, 0, 5, 155.99, 123530, 21144
772, 0, 1619, 1792, 1770, 524, 15.85%, 0, 0, 5, 157.21, 124340, 21145
777, 0, 1619, 1799, 1777, 524, 15.86%, 0, 0, 5, 157.52, 125145, 21152
782, 0, 1557, 1803, 1780, 540, 15.86%, 0, 0, 5, 113.24, 125654, 21152
787, 0, 1557, 1809, 1786, 540, 15.86%, 0, 0, 5, 110.17, 126208, 21152
793, 0, 1557, 1813, 1790, 540, 15.86%, 0, 0, 5, 108.65, 126760, 21152
798, 0, 1557, 1818, 1795, 540, 15.86%, 0, 0, 5, 108.97, 127334, 21153
803, 0, 1557, 1819, 1796, 540, 15.86%, 0, 0, 5, 110.64, 127894, 21153
808, 0, 1557, 1824, 1801, 540, 15.87%, 0, 0, 5, 112.12, 128462, 21165
813, 0, 1557, 1824, 1801, 540, 15.87%, 0, 0, 5, 109.12, 129024, 21165
818, 0, 1557, 1825, 1802, 540, 15.87%, 0, 0, 5, 110.12, 129580, 21165
823, 0, 1557, 1826, 1803, 540, 15.87%, 0, 0, 5, 113.23, 130148, 21173
828, 0, 1557, 1828, 1805, 540, 15.87%, 0, 0, 5, 114.10, 130746, 21173
833, 0, 1557, 1830, 1807, 540, 15.87%, 0, 0, 5, 113.47, 131318, 21174
839, 0, 1557, 1830, 1807, 540, 15.87%, 0, 0, 5, 111.33, 131894, 21174
844, 0, 1557, 1831, 1808, 540, 15.87%, 0, 0, 5, 112.39, 132476, 21175
849, 0, 1557, 1835, 1812, 540, 15.88%, 0, 0, 5, 113.59, 133050, 21178
854, 0, 1557, 1838, 1815, 540, 15.88%, 0, 0, 5, 111.42, 133608, 21179
859, 0, 1557, 1839, 1816, 540, 15.88%, 0, 0, 5, 110.66, 134180, 21179
864, 0, 1557, 1840, 1817, 540, 15.88%, 0, 0, 5, 110.37, 134744, 21179
869, 0, 1557, 1841, 1818, 540, 15.88%, 0, 0, 5, 111.26, 135320, 21179
874, 0, 1557, 1851, 1828, 540, 15.90%, 0, 0, 5, 135.71, 136006, 21207
879, 0, 1557, 1864, 1841, 540, 15.91%, 0, 0, 5, 151.56, 136788, 21222
885, 0, 1557, 1880, 1857, 540, 15.92%, 0, 0, 5, 149.59, 137552, 21230
890, 0, 1557, 1901, 1878, 540, 15.92%, 0, 0, 5, 153.48, 138345, 21233
895, 0, 1557, 1921, 1898, 540, 15.93%, 0, 0, 5, 149.52, 139112, 21245
900, 0, 1557, 1949, 1926, 540, 15.94%, 0, 0, 5, 153.17, 139899, 21261
905, 0, 1557, 1968, 1945, 540, 15.94%, 0, 0, 5, 154.27, 140700, 21269
910, 0, 409, 1968, 1943, 566, 15.94%, 0, 0, 5, 134.07, 141316, 21269
915, 0, 409, 1970, 1945, 566, 15.94%, 0, 0, 5, 154.26, 142124, 21269
921, 0, 1670, 1981, 1955, 565, 15.95%, 0, 0, 6, 157.90, 142940, 21271
926, 0, 1670, 1992, 1966, 565, 15.95%, 0, 0, 6, 158.63, 143768, 21278
931, 0, 1670, 1995, 1969, 565, 15.95%, 0, 0, 6, 159.31, 144569, 21282
936, 0, 1670, 1999, 1973, 565, 15.95%, 0, 0, 6, 159.29, 145373, 21283
941, 0, 1670, 2002, 1976, 565, 15.96%, 0, 0, 6, 159.19, 146177, 21284
946, 0, 1670, 2003, 1977, 565, 15.96%, 0, 0, 6, 159.26, 147002, 21284
951, 0, 1670, 2004, 1978, 565, 15.96%, 0, 0, 6, 159.16, 147827, 21284
956, 0, 1670, 2007, 1981, 565, 15.96%, 0, 0, 6, 159.15, 148652, 21284
962, 0, 1670, 2009, 1983, 565, 15.96%, 0, 0, 6, 159.45, 149477, 21284
967, 0, 1670, 2011, 1985, 565, 15.96%, 0, 0, 6, 159.53, 150302, 21284
972, 0, 1670, 2013, 1987, 565, 15.96%, 0, 0, 6, 159.28, 151130, 21284
977, 0, 1670, 2015, 1989, 565, 15.96%, 0, 0, 6, 159.28, 151958, 21285
982, 0, 1670, 2016, 1990, 565, 15.96%, 0, 0, 6, 159.13, 152783, 21286
988, 0, 1670, 2017, 1991, 565, 15.96%, 0, 0, 6, 159.24, 153608, 21287
993, 0, 1670, 2017, 1991, 565, 15.96%, 0, 0, 6, 159.38, 154433, 21287
998, 0, 1670, 2017, 1991, 565, 15.96%, 0, 0, 6, 159.53, 155258, 21287
1003, 0, 1670, 2021, 1995, 565, 15.96%, 0, 0, 6, 159.29, 156072, 21291
1008, 0, 1688, 2025, 1998, 576, 15.97%, 0, 0, 6, 158.96, 156871, 21302
1013, 0, 1688, 2032, 2005, 576, 15.98%, 0, 0, 6, 159.22, 157694, 21310
1018, 0, 1688, 2032, 2005, 576, 15.98%, 0, 0, 6, 159.46, 158519, 21310
1023, 0, 1688, 2034, 2007, 576, 15.98%, 0, 0, 6, 159.24, 159326, 21313
1029, 0, 1688, 2036, 2009, 576, 15.98%, 0, 0, 6, 159.34, 160151, 21313
1034, 0, 1688, 2038, 2011, 576, 15.98%, 0, 0, 6, 159.39, 160955, 21313
1039, 0, 1688, 2039, 2012, 576, 15.98%, 0, 0, 6, 159.41, 161780, 21314
1044, 0, 1688, 2039, 2012, 576, 15.98%, 0, 0, 6, 159.39, 162605, 21314
1049, 0, 1688, 2040, 2013, 576, 15.98%, 0, 0, 6, 159.34, 163430, 21314
1054, 0, 1688, 2042, 2015, 576, 15.98%, 0, 0, 6, 159.33, 164228, 21314
1059, 0, 1688, 2044, 2017, 576, 15.98%, 0, 0, 6, 159.37, 165032, 21315
1064, 0, 1688, 2044, 2017, 576, 15.98%, 0, 0, 6, 159.46, 165857, 21315
1069, 0, 1688, 2045, 2018, 576, 15.98%, 0, 0, 6, 159.47, 166655, 21315
1074, 0, 1688, 2048, 2021, 576, 15.98%, 0, 0, 6, 159.22, 167453, 21315
1080, 0, 1688, 2049, 2022, 576, 15.98%, 0, 0, 6, 159.36, 168278, 21317
1085, 0, 1688, 2051, 2024, 576, 15.98%, 0, 0, 6, 159.44, 169103, 21318
1090, 0, 1688, 2051, 2024, 576, 15.98%, 0, 0, 6, 159.38, 169928, 21318
1095, 0, 1688, 2073, 2046, 576, 15.99%, 0, 0, 6, 154.51, 170716, 21326
1100, 0, 1688, 2108, 2081, 576, 16.01%, 0, 0, 6, 149.73, 171459, 21362
1105, 0, 1688, 2133, 2106, 576, 16.02%, 0, 0, 6, 149.04, 172227, 21376
1110, 0, 1688, 2152, 2125, 576, 16.03%, 0, 0, 6, 149.18, 172975, 21386
1115, 0, 1054, 2162, 2133, 596, 16.03%, 0, 0, 6, 153.72, 173763, 21388
1120, 0, 486, 2162, 2132, 595, 16.03%, 0, 0, 6, 157.47, 174555, 21388
1126, 0, 2038, 2162, 2131, 594, 16.03%, 0, 0, 6, 159.05, 175379, 21388
1131, 0, 250, 2162, 2130, 593, 16.03%, 0, 0, 6, 159.27, 176206, 21388
1136, 0, 391, 2162, 2129, 592, 16.03%, 0, 0, 6, 160.08, 177032, 21388
1141, 0, 1718, 2163, 2129, 591, 16.03%, 0, 0, 6, 159.44, 177831, 21388
1146, 0, 1718, 2164, 2130, 591, 16.03%, 0, 0, 6, 158.81, 178627, 21388
1151, 0, 2027, 2164, 2129, 591, 16.03%, 0, 0, 6, 159.32, 179456, 21388
1156, 0, 2032, 2167, 2131, 590, 16.04%, 0, 0, 7, 159.36, 180274, 21394
1162, 0, 2032, 2169, 2133, 590, 16.04%, 0, 0, 7, 159.59, 181102, 21401
1167, 0, 2032, 2169, 2133, 590, 16.04%, 0, 0, 7, 159.53, 181927, 21401
1172, 0, 2032, 2170, 2134, 590, 16.04%, 0, 0, 7, 159.50, 182752, 21401
1177, 0, 2032, 2171, 2135, 590, 16.04%, 0, 0, 7, 159.64, 183577, 21401
1182, 0, 2032, 2174, 2138, 590, 16.04%, 0, 0, 7, 159.44, 184381, 21402
1187, 0, 2032, 2175, 2139, 590, 16.04%, 0, 0, 7, 159.69, 185206, 21403
1192, 0, 2032, 2177, 2141, 590, 16.05%, 0, 0, 7, 159.35, 186031, 21409
1198, 0, 2032, 2177, 2141, 590, 16.05%, 0, 0, 7, 159.56, 186856, 21409
1203, 0, 2032, 2177, 2141, 590, 16.05%, 0, 0, 7, 159.66, 187681, 21409
1208, 0, 2032, 2177, 2141, 590, 16.05%, 0, 0, 7, 159.72, 188506, 21409
1213, 0, 2032, 2177, 2141, 590, 16.05%, 0, 0, 7, 159.54, 189331, 21409
1218, 0, 2032, 2177, 2141, 590, 16.05%, 0, 0, 7, 159.62, 190156, 21409
1223, 0, 2032, 2177, 2141, 590, 16.05%, 0, 0, 7, 159.68, 190981, 21409
1229, 0, 2032, 2177, 2141, 590, 16.05%, 0, 0, 7, 159.58, 191806, 21409
1234, 0, 2032, 2177, 2141, 590, 16.05%, 0, 0, 7, 159.48, 192631, 21409
1239, 0, 2032, 2198, 2162, 590, 16.06%, 0, 0, 7, 140.56, 193334, 21429
1244, 0, 2032, 2212, 2176, 590, 16.07%, 0, 0, 7, 138.66, 194022, 21431
1249, 0, 2032, 2221, 2185, 590, 16.07%, 0, 0, 7, 135.21, 194698, 21442
1254, 0, 2032, 2236, 2200, 590, 16.08%, 0, 0, 7, 144.60, 195421, 21449
1259, 0, 2032, 2247, 2211, 590, 16.09%, 0, 0, 7, 153.21, 196201, 21465
1264, 0, 2032, 2253, 2217, 590, 16.10%, 0, 0, 7, 154.99, 196981, 21473
1269, 0, 1850, 2254, 2217, 612, 16.10%, 0, 0, 7, 158.53, 197805, 21474
1275, 0, 2040, 2256, 2218, 612, 16.10%, 0, 0, 7, 158.83, 198632, 21475
1280, 0, 2040, 2264, 2226, 612, 16.10%, 0, 0, 7, 158.62, 199446, 21479
1285, 0, 2040, 2267, 2229, 612, 16.11%, 0, 0, 7, 158.80, 200271, 21485
1290, 0, 2040, 2269, 2231, 612, 16.11%, 0, 0, 7, 158.88, 201096, 21496
1295, 0, 2040, 2271, 2233, 612, 16.12%, 0, 0, 7, 158.91, 201903, 21498
1300, 0, 2040, 2275, 2237, 612, 16.12%, 0, 0, 7, 158.94, 202707, 21498
1305, 0, 2040, 2277, 2239, 612, 16.12%, 0, 0, 7, 158.66, 203532, 21498
1311, 0, 2040, 2278, 2240, 612, 16.12%, 0, 0, 7, 158.91, 204357, 21502
1316, 0, 2040, 2278, 2240, 612, 16.12%, 0, 0, 7, 158.74, 205182, 21502
1321, 0, 2040, 2282, 2244, 612, 16.12%, 0, 0, 7, 158.85, 206001, 21507
1326, 0, 2040, 2283, 2245, 612, 16.12%, 0, 0, 7, 158.99, 206829, 21507
1331, 0, 2040, 2285, 2247, 612, 16.12%, 0, 0, 7, 158.92, 207639, 21507
1336, 0, 2040, 2285, 2247, 612, 16.12%, 0, 0, 7, 159.00, 208464, 21507
1342, 0, 2040, 2286, 2248, 612, 16.12%, 0, 0, 7, 158.87, 209268, 21507
1347, 0, 2040, 2287, 2249, 612, 16.12%, 0, 0, 7, 158.79, 210093, 21507
1352, 0, 2040, 2290, 2252, 612, 16.12%, 0, 0, 7, 158.94, 210903, 21508
1357, 0, 2040, 2291, 2253, 612, 16.12%, 0, 0, 7, 159.12, 211707, 21508
1362, 0, 2285, 2295, 2256, 618, 16.13%, 0, 0, 7, 155.19, 212501, 21517
1367, 0, 1876, 2295, 2255, 617, 16.13%, 0, 0, 7, 154.72, 213292, 21517
1372, 0, 1876, 2303, 2263, 617, 16.14%, 0, 0, 7, 154.36, 214071, 21524
1377, 0, 1876, 2312, 2272, 617, 16.16%, 0, 0, 7, 155.17, 214878, 21552
1383, 0, 1876, 2321, 2281, 617, 16.16%, 0, 0, 7, 153.09, 215667, 21556
1388, 0, 1876, 2324, 2284, 617, 16.16%, 0, 0, 7, 154.46, 216471, 21556
1393, 0, 1876, 2327, 2287, 617, 16.16%, 0, 0, 7, 154.88, 217272, 21559
1398, 0, 1876, 2333, 2293, 617, 16.16%, 0, 0, 7, 154.98, 218055, 21560
1403, 0, 1876, 2342, 2302, 617, 16.18%, 0, 0, 7, 155.04, 218844, 21583
1408, 0, 1876, 2344, 2304, 617, 16.18%, 0, 0, 7, 155.00, 219639, 21584
1413, 0, 1876, 2350, 2310, 617, 16.19%, 0, 0, 7, 154.63, 220437, 21592
1418, 0, 1876, 2353, 2313, 617, 16.20%, 0, 0, 7, 155.29, 221229, 21610
1424, 0, 1876, 2360, 2320, 617, 16.20%, 0, 0, 7, 155.28, 222024, 21614
1429, 0, 1876, 2362, 2322, 617, 16.20%, 0, 0, 7, 155.22, 222816, 21614
1434, 0, 1876, 2366, 2326, 617, 16.20%, 0, 0, 7, 155.30, 223623, 21615
1439, 0, 1876, 2371, 2331, 617, 16.22%, 0, 0, 7, 154.96, 224418, 21636
1444, 0, 1876, 2378, 2338, 617, 16.24%, 0, 0, 7, 154.89, 225210, 21666
1449, 0, 1876, 2383, 2343, 617, 16.24%, 0, 0, 7, 154.95, 226005, 21669
1454, 0, 1876, 2385, 2345, 617, 16.24%, 0, 0, 7, 155.12, 226803, 21669
1459, 0, 1876, 2389, 2349, 617, 16.24%, 0, 0, 7, 155.68, 227581, 21669
1464, 0, 2256, 2392, 2351, 643, 16.25%, 0, 0, 8, 157.70, 228383, 21673
1470, 0, 2256, 2394, 2353, 643, 16.25%, 0, 0, 8, 158.85, 229208, 21676
1475, 0, 2256, 2396, 2355, 643, 16.25%, 0, 0, 8, 159.13, 230018, 21677
1480, 0, 2256, 2399, 2358, 643, 16.25%, 0, 0, 8, 159.06, 230816, 21680
1485, 0, 2256, 2401, 2360, 643, 16.25%, 0, 0, 8, 159.05, 231644, 21683
1490, 0, 2256, 2401, 2360, 643, 16.25%, 0, 0, 8, 159.28, 232469, 21683
1495, 0, 2256, 2401, 2360, 643, 16.25%, 0, 0, 8, 159.20, 233294, 21683
1501, 0, 2256, 2402, 2361, 643, 16.26%, 0, 0, 8, 159.21, 234119, 21685
1506, 0, 2256, 2403, 2362, 643, 16.26%, 0, 0, 8, 158.97, 234944, 21687
1511, 0, 2256, 2405, 2364, 643, 16.26%, 0, 0, 8, 159.09, 235769, 21688
1516, 0, 2256, 2406, 2365, 643, 16.26%, 0, 0, 8, 158.89, 236564, 21688
1521, 0, 2256, 2407, 2366, 643, 16.26%, 0, 0, 8, 158.93, 237389, 21689
1526, 0, 2256, 2408, 2367, 643, 16.26%, 0, 0, 8, 159.02, 238193, 21689
1531, 0, 2256, 2409, 2368, 643, 16.26%, 0, 0, 8, 159.02, 239018, 21689
1536, 0, 2256, 2411, 2370, 643, 16.26%, 0, 0, 8, 159.13, 239822, 21690
1542, 0, 2256, 2411, 2370, 643, 16.26%, 0, 0, 8, 159.22, 240647, 21690
