# relative_time, cycles_done, cur_item, corpus_count, pending_total, pending_favs, map_size, saved_crashes, saved_hangs, max_depth, execs_per_sec, total_execs, edges_found
61, 0, 68, 789, 641, 0, 11.78%, 0, 0, 7, 8138.94, 498555, 617
66, 0, 42, 793, 643, 0, 11.78%, 0, 0, 7, 8161.30, 540053, 617
71, 0, 139, 797, 641, 0, 11.88%, 0, 0, 7, 8162.87, 581088, 622
76, 0, 176, 818, 652, 0, 12.17%, 0, 0, 7, 8091.00, 622287, 637
82, 1, 804, 831, 657, 0, 12.36%, 0, 0, 7, 8063.34, 663456, 647
87, 1, 710, 843, 656, 0, 12.41%, 0, 0, 7, 8084.44, 704745, 650
92, 1, 158, 847, 651, 0, 12.41%, 0, 0, 7, 8112.22, 746048, 650
97, 1, 345, 851, 643, 0, 12.41%, 0, 0, 7, 8060.33, 786766, 650
102, 1, 11, 860, 639, 0, 12.41%, 0, 0, 7, 8100.46, 827933, 650
107, 1, 535, 869, 635, 0, 12.41%, 0, 0, 7, 8125.69, 868925, 650
112, 1, 465, 870, 624, 0, 12.41%, 0, 0, 7, 8135.21, 910305, 650
117, 1, 176, 873, 613, 0, 12.41%, 0, 0, 7, 8127.31, 951716, 650
122, 1, 150, 876, 603, 0, 12.41%, 0, 0, 7, 8133.01, 992918, 650
127, 1, 396, 883, 598, 0, 12.41%, 0, 0, 7, 8124.87, 1033988, 650
132, 2, 149, 883, 588, 0, 12.41%, 0, 0, 7, 8102.71, 1074808, 650
137, 2, 42, 884, 579, 0, 12.41%, 0, 0, 7, 8150.81, 1116219, 650
142, 2, 458, 885, 568, 0, 12.41%, 0, 0, 7, 8130.31, 1157002, 650
147, 2, 588, 892, 562, 0, 12.41%, 0, 0, 7, 8098.80, 1198111, 650
153, 2, 50, 897, 554, 0, 12.41%, 0, 0, 7, 8117.15, 1238971, 650
158, 2, 96, 898, 541, 0, 12.41%, 0, 0, 7, 8113.78, 1280037, 650
163, 2, 13, 899, 530, 0, 12.41%, 0, 0, 7, 8118.67, 1320983, 650
168, 2, 298, 900, 515, 0, 12.41%, 0, 0, 7, 8137.91, 1362361, 650
173, 2, 530, 900, 510, 0, 12.41%, 0, 0, 7, 8108.34, 1403561, 650
178, 3, 120, 902, 500, 0, 12.41%, 0, 0, 7, 8124.11, 1444511, 650
183, 3, 192, 906, 496, 0, 12.41%, 0, 0, 7, 8078.54, 1485447, 650
188, 3, 828, 907, 489, 0, 12.41%, 0, 0, 7, 8113.57, 1526563, 650
193, 3, 448, 907, 479, 0, 12.41%, 0, 0, 7, 8106.56, 1567873, 650
198, 3, 566, 909, 471, 0, 12.41%, 0, 0, 7, 8091.05, 1608934, 650
203, 3, 274, 910, 460, 0, 12.41%, 0, 0, 7, 8119.55, 1650123, 650
208, 3, 366, 914, 458, 0, 12.41%, 0, 0, 7, 8123.04, 1691141, 650
213, 3, 795, 915, 451, 0, 12.41%, 0, 0, 7, 8108.53, 1731897, 650
218, 3, 274, 920, 448, 0, 12.41%, 0, 0, 8, 8076.27, 1773295, 650
223, 4, 474, 922, 442, 0, 12.41%, 0, 0, 9, 8109.26, 1814357, 650
229, 4, 424, 923, 435, 0, 12.41%, 0, 0, 9, 8144.92, 1855617, 650
234, 4, 396, 925, 429, 0, 12.41%, 0, 0, 10, 8109.74, 1896584, 650
239, 4, 721, 925, 420, 0, 12.41%, 0, 0, 10, 8096.19, 1937353, 650
244, 4, 828, 928, 417, 0, 12.41%, 0, 0, 10, 8114.21, 1978345, 650
249, 4, 42, 928, 408, 0, 12.41%, 0, 0, 10, 8107.59, 2019249, 650
254, 4, 914, 928, 403, 0, 12.41%, 0, 0, 10, 8111.31, 2060435, 650
259, 4, 42, 930, 395, 0, 12.41%, 0, 0, 10, 8120.57, 2101312, 650
264, 4, 298, 931, 387, 0, 12.41%, 0, 0, 10, 8106.74, 2142313, 650
269, 4, 812, 933, 385, 0, 12.41%, 0, 0, 10, 8130.95, 2183399, 650
274, 5, 274, 933, 381, 0, 12.41%, 0, 0, 10, 8111.27, 2224402, 650
279, 5, 13, 935, 381, 0, 12.41%, 0, 0, 10, 8078.01, 2265418, 650
284, 5, 366, 935, 377, 0, 12.41%, 0, 0, 10, 8083.08, 2306204, 650
289, 5, 68, 935, 369, 0, 12.41%, 0, 0, 10, 8074.30, 2346748, 650
294, 5, 812, 936, 364, 0, 12.41%, 0, 0, 10, 8104.39, 2387713, 650
299, 5, 267, 937, 362, 0, 12.41%, 0, 0, 10, 8098.66, 2428481, 650
304, 5, 180, 939, 362, 0, 12.41%, 0, 0, 10, 8122.16, 2469676, 650
309, 5, 176, 939, 359, 0, 12.41%, 0, 0, 10, 8098.45, 2510588, 650
314, 5, 804, 941, 353, 0, 12.41%, 0, 0, 10, 8077.88, 2551553, 650
320, 6, 468, 941, 350, 0, 12.41%, 0, 0, 10, 8069.39, 2592591, 650
325, 6, 50, 941, 343, 0, 12.41%, 0, 0, 10, 8079.42, 2633284, 650
330, 6, 456, 942, 340, 0, 12.41%, 0, 0, 10, 8097.78, 2674231, 650
335, 6, 452, 942, 335, 0, 12.41%, 0, 0, 10, 8104.08, 2715257, 650
340, 6, 305, 946, 332, 0, 12.41%, 0, 0, 10, 8099.83, 2756290, 650
345, 6, 126, 946, 325, 0, 12.41%, 0, 0, 10, 8102.20, 2797517, 650
350, 6, 13, 946, 316, 0, 12.41%, 0, 0, 10, 8096.67, 2838489, 650
355, 6, 546, 947, 307, 0, 12.41%, 0, 0, 10, 8090.88, 2879352, 650
360, 6, 466, 948, 306, 0, 12.41%, 0, 0, 10, 8094.40, 2920136, 650
365, 6, 802, 949, 302, 0, 12.41%, 0, 0, 10, 8110.38, 2961278, 650
370, 7, 42, 949, 298, 0, 12.41%, 0, 0, 10, 8111.12, 3002107, 650
375, 7, 815, 951, 294, 0, 12.41%, 0, 0, 10, 8120.86, 3043319, 650
380, 7, 50, 951, 287, 0, 12.41%, 0, 0, 10, 8087.22, 3084070, 650
385, 7, 452, 952, 287, 0, 12.41%, 0, 0, 10, 8125.86, 3125428, 650
390, 7, 424, 953, 286, 0, 12.41%, 0, 0, 10, 8130.28, 3166437, 650
395, 7, 634, 953, 279, 0, 12.41%, 0, 0, 10, 8105.92, 3207520, 650
400, 7, 126, 953, 272, 0, 12.41%, 0, 0, 10, 8109.81, 3248382, 650
406, 7, 599, 954, 268, 0, 12.41%, 0, 0, 10, 8113.92, 3289603, 650
411, 7, 457, 957, 265, 0, 12.41%, 0, 0, 10, 8118.43, 3330476, 650
416, 8, 367, 957, 262, 0, 12.41%, 0, 0, 10, 8112.49, 3371429, 650
421, 8, 407, 957, 262, 0, 12.41%, 0, 0, 10, 8116.69, 3412373, 650
426, 8, 42, 957, 260, 0, 12.41%, 0, 0, 10, 8126.62, 3453261, 650
431, 8, 832, 957, 254, 0, 12.41%, 0, 0, 10, 8083.56, 3494023, 650
436, 8, 587, 957, 248, 0, 12.41%, 0, 0, 10, 8119.42, 3534975, 650
441, 8, 718, 958, 244, 0, 12.41%, 0, 0, 10, 8062.16, 3575699, 650
446, 8, 828, 958, 242, 0, 12.41%, 0, 0, 10, 8118.95, 3616550, 650
451, 8, 466, 959, 242, 0, 12.41%, 0, 0, 10, 8103.62, 3657395, 650
456, 8, 931, 959, 238, 0, 12.41%, 0, 0, 10, 8135.49, 3698749, 650
461, 8, 620, 960, 234, 0, 12.41%, 0, 0, 10, 8134.82, 3739919, 650
466, 9, 42, 961, 230, 0, 12.41%, 0, 0, 10, 8134.37, 3781105, 650
471, 9, 407, 961, 225, 0, 12.41%, 0, 0, 10, 8116.28, 3822129, 650
476, 9, 126, 961, 223, 0, 12.41%, 0, 0, 10, 8126.96, 3863235, 650
481, 9, 479, 962, 220, 0, 12.41%, 0, 0, 10, 8120.42, 3904145, 650
486, 9, 466, 962, 215, 0, 12.41%, 0, 0, 10, 8112.02, 3945077, 650
491, 9, 828, 962, 213, 0, 12.41%, 0, 0, 10, 8119.71, 3986276, 650
496, 9, 452, 964, 210, 0, 12.41%, 0, 0, 10, 8103.03, 4027223, 650
501, 9, 41, 964, 208, 0, 12.41%, 0, 0, 10, 8123.62, 4068225, 650
507, 9, 164, 964, 206, 0, 12.41%, 0, 0, 10, 8125.35, 4109322, 650
512, 9, 16, 965, 206, 0, 12.41%, 0, 0, 10, 8125.70, 4150434, 650
517, 10, 620, 966, 201, 0, 12.41%, 0, 0, 10, 8140.19, 4191888, 650
522, 10, 457, 966, 197, 0, 12.41%, 0, 0, 10, 8094.32, 4232730, 650
527, 10, 329, 966, 196, 0, 12.41%, 0, 0, 10, 8101.91, 4273678, 650
532, 10, 802, 966, 193, 0, 12.41%, 0, 0, 10, 8121.81, 4315133, 650
537, 10, 274, 966, 190, 0, 12.41%, 0, 0, 10, 8116.61, 4355868, 650
542, 10, 176, 966, 187, 0, 12.41%, 0, 0, 10, 8101.67, 4396610, 650
547, 10, 13, 966, 181, 0, 12.41%, 0, 0, 10, 8122.53, 4437767, 650
552, 10, 274, 966, 174, 0, 12.41%, 0, 0, 10, 8093.82, 4478657, 650
557, 10, 452, 966, 172, 0, 12.41%, 0, 0, 10, 8089.57, 4519459, 650
562, 11, 949, 966, 168, 0, 12.41%, 0, 0, 10, 8096.80, 4560358, 650
567, 11, 472, 967, 167, 0, 12.41%, 0, 0, 10, 8131.52, 4601567, 650
572, 11, 274, 967, 163, 0, 12.41%, 0, 0, 10, 8123.73, 4642499, 650
577, 11, 125, 967, 159, 0, 12.41%, 0, 0, 10, 8085.83, 4683151, 650
582, 11, 267, 967, 157, 0, 12.41%, 0, 0, 10, 8107.91, 4724202, 650
587, 11, 530, 967, 156, 0, 12.41%, 0, 0, 10, 8096.65, 4765554, 650
593, 11, 560, 968, 156, 0, 12.41%, 0, 0, 10, 8110.75, 4806391, 650
598, 11, 931, 968, 154, 0, 12.41%, 0, 0, 10, 8115.84, 4847625, 650
603, 11, 42, 995, 176, 0, 12.64%, 0, 0, 10, 8047.23, 4886544, 662
608, 11, 220, 1033, 210, 0, 12.64%, 0, 0, 10, 7750.36, 4925227, 662
613, 11, 306, 1040, 212, 0, 12.64%, 0, 0, 10, 7973.59, 4966072, 662
618, 12, 42, 1050, 213, 0, 12.64%, 0, 0, 10, 8007.25, 5006781, 662
623, 12, 428, 1054, 214, 0, 12.64%, 0, 0, 10, 8014.99, 5047906, 662
628, 12, 1055, 1067, 225, 0, 12.68%, 0, 0, 10, 7821.08, 5088186, 664
633, 12, 535, 1076, 227, 0, 12.68%, 0, 0, 10, 8001.11, 5129229, 664
638, 12, 1079, 1082, 228, 0, 12.68%, 0, 0, 10, 7892.72, 5169141, 664
644, 12, 16, 1085, 227, 0, 12.68%, 0, 0, 10, 8024.34, 5209955, 664
649, 12, 566, 1090, 224, 0, 12.68%, 0, 0, 10, 7971.54, 5250207, 664
654, 12, 456, 1093, 225, 0, 12.68%, 0, 0, 10, 8050.18, 5291338, 664
659, 12, 136, 1098, 226, 0, 12.68%, 0, 0, 10, 8006.72, 5331593, 664
664, 12, 126, 1098, 220, 0, 12.68%, 0, 0, 10, 8050.88, 5372783, 664
669, 12, 42, 1099, 218, 0, 12.68%, 0, 0, 10, 8017.09, 5413062, 664
674, 12, 596, 1103, 219, 0, 12.68%, 0, 0, 10, 8023.41, 5453922, 664
679, 13, 832, 1111, 223, 0, 12.68%, 0, 0, 10, 7985.38, 5494541, 664
684, 13, 33, 1113, 221, 0, 12.68%, 0, 0, 10, 7986.48, 5535078, 664
689, 13, 504, 1116, 220, 0, 12.68%, 0, 0, 10, 8034.41, 5575819, 664
694, 13, 1117, 1125, 228, 0, 12.74%, 0, 0, 10, 6775.03, 5609276, 667
699, 13, 978, 1127, 229, 0, 12.74%, 0, 0, 10, 7678.18, 5649257, 667
704, 13, 802, 1129, 229, 0, 12.74%, 0, 0, 10, 7929.25, 5689939, 667
710, 13, 657, 1133, 226, 0, 12.74%, 0, 0, 10, 7807.46, 5729834, 667
715, 13, 50, 1136, 224, 0, 12.74%, 0, 0, 10, 7813.17, 5770013, 667
720, 13, 42, 1145, 229, 0, 12.74%, 0, 0, 10, 7563.56, 5809139, 667
725, 13, 452, 1149, 229, 0, 12.74%, 0, 0, 10, 7876.33, 5849684, 667
730, 13, 41, 1151, 228, 0, 12.74%, 0, 0, 10, 7969.54, 5890380, 667
735, 13, 822, 1154, 229, 0, 12.74%, 0, 0, 10, 7967.61, 5930811, 667
740, 13, 815, 1159, 228, 0, 12.74%, 0, 0, 10, 7974.59, 5971362, 667
745, 13, 1122, 1161, 226, 0, 12.74%, 0, 0, 10, 7816.84, 6011258, 667
750, 14, 522, 1163, 226, 0, 12.74%, 0, 0, 10, 7934.72, 6051763, 667
755, 14, 422, 1169, 225, 0, 12.74%, 0, 0, 10, 7878.10, 6091847, 667
760, 14, 180, 1172, 223, 0, 12.74%, 0, 0, 10, 7985.20, 6132417, 667
766, 14, 132, 1174, 223, 0, 12.74%, 0, 0, 10, 8008.06, 6173271, 667
771, 14, 306, 1175, 220, 0, 12.74%, 0, 0, 10, 8012.86, 6213823, 667
776, 14, 504, 1178, 220, 0, 12.74%, 0, 0, 10, 7942.14, 6254126, 667
781, 14, 126, 1178, 214, 0, 12.74%, 0, 0, 10, 8007.98, 6294737, 667
786, 14, 407, 1181, 213, 0, 12.74%, 0, 0, 10, 7699.12, 6334123, 667
791, 14, 784, 1181, 211, 0, 12.74%, 0, 0, 10, 7946.54, 6374742, 667
796, 14, 1180, 1184, 211, 0, 12.74%, 0, 0, 11, 7617.43, 6413851, 667
801, 14, 1146, 1188, 212, 0, 12.74%, 0, 0, 11, 7737.32, 6452755, 667
806, 14, 50, 1193, 212, 0, 12.74%, 0, 0, 12, 7728.69, 6491714, 667
811, 14, 42, 1193, 212, 0, 12.74%, 0, 0, 12, 7895.49, 6531767, 667
816, 15, 345, 1194, 210, 0, 12.74%, 0, 0, 12, 7970.86, 6572247, 667
821, 15, 120, 1196, 208, 0, 12.74%, 0, 0, 12, 7925.17, 6612361, 667
827, 15, 42, 1198, 209, 0, 12.74%, 0, 0, 12, 7933.07, 6652860, 667
832, 15, 13, 1198, 207, 0, 12.74%, 0, 0, 12, 7999.54, 6693603, 667
837, 15, 468, 1198, 203, 0, 12.74%, 0, 0, 12, 7908.72, 6733726, 667
842, 15, 1197, 1202, 206, 0, 12.74%, 0, 0, 12, 7613.60, 6772859, 667
847, 15, 42, 1203, 204, 0, 12.74%, 0, 0, 12, 7756.12, 6811938, 667
852, 15, 1084, 1204, 202, 0, 12.74%, 0, 0, 12, 7954.22, 6852763, 667
857, 15, 42, 1205, 197, 0, 12.74%, 0, 0, 12, 7764.10, 6892335, 667
862, 15, 521, 1205, 192, 0, 12.74%, 0, 0, 12, 7915.32, 6932760, 667
867, 15, 949, 1207, 188, 0, 12.74%, 0, 0, 12, 7931.86, 6973453, 667
872, 15, 42, 1209, 186, 0, 12.74%, 0, 0, 12, 7992.46, 7014425, 667
877, 15, 596, 1211, 187, 0, 12.74%, 0, 0, 12, 7951.88, 7054316, 667
883, 16, 535, 1212, 186, 0, 12.74%, 0, 0, 12, 7958.44, 7095092, 667
888, 16, 1169, 1212, 185, 0, 12.74%, 0, 0, 12, 7934.88, 7135242, 667
893, 16, 452, 1212, 180, 0, 12.74%, 0, 0, 12, 7967.95, 7175648, 667
898, 16, 466, 1213, 180, 0, 12.74%, 0, 0, 12, 7928.86, 7216425, 667
903, 16, 424, 1214, 179, 0, 12.74%, 0, 0, 12, 7990.54, 7256516, 667
908, 16, 466, 1214, 177, 0, 12.74%, 0, 0, 12, 8001.59, 7297089, 667
913, 16, 479, 1217, 178, 0, 12.74%, 0, 0, 12, 7982.23, 7337426, 667
918, 16, 100, 1217, 172, 0, 12.74%, 0, 0, 12, 7933.20, 7377693, 667
923, 16, 504, 1217, 171, 0, 12.74%, 0, 0, 12, 7984.59, 7418136, 667
928, 16, 468, 1220, 174, 0, 12.74%, 0, 0, 12, 8004.11, 7458656, 667
933, 16, 13, 1220, 172, 0, 12.74%, 0, 0, 12, 8006.64, 7499358, 667
938, 16, 588, 1220, 170, 0, 12.74%, 0, 0, 12, 7997.94, 7540094, 667
943, 17, 822, 1223, 172, 0, 12.74%, 0, 0, 12, 7957.78, 7580083, 667
949, 17, 599, 1223, 170, 0, 12.74%, 0, 0, 12, 7945.13, 7620454, 667
954, 17, 136, 1223, 169, 0, 12.74%, 0, 0, 12, 7929.81, 7660512, 667
959, 17, 1109, 1223, 166, 0, 12.74%, 0, 0, 12, 7912.91, 7701168, 667
964, 17, 11, 1223, 161, 0, 12.74%, 0, 0, 12, 7723.36, 7740669, 667
969, 17, 603, 1223, 159, 0, 12.74%, 0, 0, 12, 7816.67, 7779894, 667
974, 17, 304, 1224, 158, 0, 12.74%, 0, 0, 12, 7889.90, 7820208, 667
979, 17, 804, 1224, 157, 0, 12.74%, 0, 0, 12, 7901.22, 7860649, 667
984, 17, 734, 1224, 155, 0, 12.74%, 0, 0, 12, 7971.22, 7901073, 667
989, 17, 828, 1224, 155, 0, 12.74%, 0, 0, 12, 7989.41, 7941466, 667
994, 17, 122, 1225, 155, 0, 12.74%, 0, 0, 12, 7952.03, 7981745, 667
999, 17, 484, 1225, 154, 0, 12.74%, 0, 0, 12, 7978.47, 8021877, 667
1004, 17, 221, 1226, 154, 0, 12.74%, 0, 0, 12, 8015.04, 8062361, 667
1010, 18, 173, 1226, 154, 0, 12.74%, 0, 0, 12, 7983.12, 8103060, 667
1015, 18, 428, 1227, 154, 0, 12.74%, 0, 0, 12, 7896.67, 8142852, 667
1020, 18, 126, 1227, 149, 0, 12.74%, 0, 0, 12, 7903.98, 8183095, 667
1025, 18, 535, 1227, 147, 0, 12.74%, 0, 0, 12, 7917.16, 8223470, 667
1030, 18, 422, 1227, 147, 0, 12.74%, 0, 0, 12, 7938.60, 8263527, 667
1035, 18, 13, 1227, 146, 0, 12.74%, 0, 0, 12, 7985.79, 8304101, 667
1040, 18, 1201, 1227, 143, 0, 12.74%, 0, 0, 12, 8023.93, 8344589, 667
1045, 18, 832, 1231, 146, 0, 12.74%, 0, 0, 12, 7996.42, 8385373, 667
1050, 18, 828, 1231, 141, 0, 12.74%, 0, 0, 12, 7927.05, 8425348, 667
1055, 18, 190, 1231, 141, 0, 12.74%, 0, 0, 12, 7938.66, 8465485, 667
1060, 18, 13, 1232, 138, 0, 12.74%, 0, 0, 12, 7939.16, 8505662, 667
1065, 18, 802, 1233, 138, 0, 12.74%, 0, 0, 12, 7878.85, 8546040, 667
1070, 18, 43, 1233, 137, 0, 12.74%, 0, 0, 12, 7794.93, 8584757, 667
1075, 19, 470, 1233, 135, 0, 12.74%, 0, 0, 12, 7866.79, 8624634, 667
1081, 19, 42, 1233, 132, 0, 12.74%, 0, 0, 12, 7955.89, 8665025, 667
1086, 19, 452, 1233, 130, 0, 12.74%, 0, 0, 12, 7954.34, 8705661, 667
1091, 19, 209, 1233, 127, 0, 12.74%, 0, 0, 12, 8033.57, 8746560, 667
1096, 19, 822, 1234, 125, 0, 12.74%, 0, 0, 12, 8017.34, 8787354, 667
1101, 19, 126, 1234, 124, 0, 12.74%, 0, 0, 12, 7997.03, 8827657, 667
1106, 19, 50, 1234, 124, 0, 12.74%, 0, 0, 12, 8002.28, 8868127, 667
1111, 19, 830, 1234, 120, 0, 12.74%, 0, 0, 12, 7841.48, 8907793, 667
1116, 19, 42, 1235, 119, 0, 12.74%, 0, 0, 12, 7937.19, 8948301, 667
1121, 19, 458, 1235, 118, 0, 12.74%, 0, 0, 12, 7967.85, 8988733, 667
1126, 19, 492, 1235, 117, 0, 12.74%, 0, 0, 12, 7952.29, 9029095, 667
1131, 19, 402, 1235, 116, 0, 12.74%, 0, 0, 12, 7912.27, 9068717, 667
1136, 19, 826, 1236, 115, 0, 12.74%, 0, 0, 12, 7934.34, 9109213, 667
1141, 20, 734, 1238, 115, 0, 12.74%, 0, 0, 12, 7930.01, 9149413, 667
1146, 20, 274, 1238, 112, 0, 12.74%, 0, 0, 12, 7873.21, 9189204, 667
1152, 20, 929, 1238, 111, 0, 12.74%, 0, 0, 12, 7947.90, 9229611, 667
1157, 20, 329, 1238, 108, 0, 12.74%, 0, 0, 12, 7978.90, 9269959, 667
1162, 20, 35, 1241, 109, 0, 12.74%, 0, 0, 12, 7941.74, 9310352, 667
1167, 20, 158, 1242, 107, 0, 12.74%, 0, 0, 12, 7969.44, 9350857, 667
1172, 20, 596, 1243, 107, 0, 12.74%, 0, 0, 12, 7981.23, 9391380, 667
1177, 20, 276, 1243, 106, 0, 12.74%, 0, 0, 12, 7979.33, 9431601, 667
1182, 20, 345, 1245, 106, 0, 12.74%, 0, 0, 12, 7867.84, 9471417, 667
1187, 20, 321, 1246, 105, 0, 12.74%, 0, 0, 12, 7945.30, 9511525, 667
1192, 20, 306, 1247, 106, 0, 12.74%, 0, 0, 12, 7984.78, 9552127, 667
1197, 20, 305, 1247, 105, 0, 12.74%, 0, 0, 12, 7942.54, 9592544, 667
1202, 21, 50, 1247, 103, 0, 12.74%, 0, 0, 12, 7643.04, 9632058, 667
1207, 21, 120, 1247, 102, 0, 12.74%, 0, 0, 12, 7897.21, 9672550, 667
1213, 21, 575, 1247, 101, 0, 12.74%, 0, 0, 12, 7976.34, 9713178, 667
1218, 21, 804, 1247, 101, 0, 12.74%, 0, 0, 12, 7995.32, 9753617, 667
1223, 21, 329, 1248, 100, 0, 12.74%, 0, 0, 12, 7739.48, 9793082, 667
1228, 21, 734, 1248, 98, 0, 12.74%, 0, 0, 12, 7949.80, 9833320, 667
1233, 21, 524, 1249, 96, 0, 12.74%, 0, 0, 12, 7765.04, 9870083, 667
1238, 21, 804, 1250, 97, 0, 12.74%, 0, 0, 12, 7959.35, 9910736, 667
1243, 21, 535, 1250, 95, 0, 12.74%, 0, 0, 12, 7956.65, 9951315, 667
1248, 21, 657, 1250, 94, 0, 12.74%, 0, 0, 12, 7752.67, 9990986, 667
1253, 21, 483, 1250, 94, 0, 12.74%, 0, 0, 12, 7899.48, 10031387, 667
1258, 21, 452, 1250, 93, 0, 12.74%, 0, 0, 12, 7895.05, 10070919, 667
1263, 21, 575, 1250, 91, 0, 12.74%, 0, 0, 12, 7835.73, 10110831, 667
1268, 22, 1122, 1250, 90, 0, 12.74%, 0, 0, 12, 7907.77, 10151138, 667
1274, 22, 185, 1250, 88, 0, 12.74%, 0, 0, 12, 7899.89, 10190790, 667
1279, 22, 13, 1250, 88, 0, 12.74%, 0, 0, 12, 7959.23, 10231285, 667
1284, 22, 828, 1251, 88, 0, 12.74%, 0, 0, 12, 7904.09, 10270626, 667
1289, 22, 456, 1252, 89, 0, 12.74%, 0, 0, 12, 7963.68, 10311377, 667
1294, 22, 295, 1252, 86, 0, 12.74%, 0, 0, 12, 7676.59, 10350984, 667
1299, 22, 784, 1254, 87, 0, 12.74%, 0, 0, 12, 7954.96, 10391423, 667
1304, 22, 306, 1254, 87, 0, 12.74%, 0, 0, 12, 7941.53, 10431445, 667
1309, 22, 13, 1258, 88, 0, 12.74%, 0, 0, 12, 7919.09, 10471510, 667
1314, 22, 815, 1258, 87, 0, 12.74%, 0, 0, 12, 8004.63, 10511910, 667
1319, 22, 601, 1258, 87, 0, 12.74%, 0, 0, 12, 7985.47, 10552448, 667
1324, 22, 13, 1259, 85, 0, 12.74%, 0, 0, 12, 7917.45, 10592684, 667
1329, 22, 601, 1259, 84, 0, 12.74%, 0, 0, 12, 7963.54, 10633017, 667
1334, 23, 407, 1259, 82, 0, 12.74%, 0, 0, 12, 7912.49, 10673049, 667
1339, 23, 472, 1260, 82, 0, 12.74%, 0, 0, 12, 7953.51, 10713408, 667
1344, 23, 468, 1260, 82, 0, 12.74%, 0, 0, 12, 7979.04, 10753893, 667
1350, 23, 209, 1260, 82, 0, 12.74%, 0, 0, 12, 7975.32, 10794387, 667
1355, 23, 1249, 1260, 82, 0, 12.74%, 0, 0, 12, 8000.25, 10835097, 667
1360, 23, 410, 1261, 81, 0, 12.74%, 0, 0, 12, 7975.36, 10875918, 667
1365, 23, 826, 1261, 81, 0, 12.74%, 0, 0, 12, 7939.43, 10916136, 667
1370, 23, 1260, 1261, 80, 0, 12.74%, 0, 0, 12, 7993.14, 10956449, 667
1375, 23, 126, 1261, 78, 0, 12.74%, 0, 0, 12, 8002.73, 10997182, 667
1380, 23, 166, 1261, 76, 0, 12.74%, 0, 0, 12, 7718.20, 11036348, 667
1385, 23, 396, 1261, 76, 0, 12.74%, 0, 0, 12, 7948.90, 11076558, 667
1390, 23, 211, 1261, 76, 0, 12.74%, 0, 0, 12, 8010.19, 11117247, 667
1395, 23, 126, 1261, 75, 0, 12.74%, 0, 0, 12, 8023.04, 11158007, 667
1400, 24, 13, 1262, 74, 0, 12.74%, 0, 0, 12, 7837.28, 11197804, 667
1405, 24, 468, 1262, 74, 0, 12.74%, 0, 0, 12, 7984.89, 11238432, 667
1410, 24, 504, 1263, 74, 0, 12.74%, 0, 0, 12, 7960.07, 11278920, 667
1416, 24, 657, 1264, 74, 0, 12.74%, 0, 0, 12, 7984.80, 11319454, 667
1421, 24, 734, 1264, 72, 0, 12.74%, 0, 0, 12, 7900.01, 11359249, 667
1426, 24, 472, 1266, 74, 0, 12.74%, 0, 0, 12, 7968.98, 11399925, 667
1431, 24, 166, 1266, 72, 0, 12.74%, 0, 0, 12, 7903.97, 11439928, 667
1436, 24, 452, 1266, 72, 0, 12.74%, 0, 0, 12, 7960.10, 11480466, 667
1441, 24, 492, 1266, 71, 0, 12.74%, 0, 0, 12, 7851.34, 11520368, 667
1446, 24, 13, 1266, 70, 0, 12.74%, 0, 0, 12, 7978.59, 11561007, 667
1451, 24, 802, 1266, 70, 0, 12.74%, 0, 0, 12, 7988.03, 11601381, 667
1456, 24, 51, 1266, 69, 0, 12.74%, 0, 0, 12, 7991.27, 11641944, 667
1461, 25, 428, 1266, 68, 0, 12.74%, 0, 0, 12, 8031.70, 11682752, 667
1466, 25, 176, 1266, 68, 0, 12.74%, 0, 0, 12, 8004.90, 11723042, 667
1471, 25, 802, 1266, 67, 0, 12.74%, 0, 0, 12, 7740.74, 11761904, 667
1476, 25, 185, 1266, 66, 0, 12.74%, 0, 0, 12, 7922.90, 11802530, 667
1482, 25, 596, 1266, 65, 0, 12.74%, 0, 0, 12, 7918.82, 11842543, 667
1487, 25, 304, 1267, 66, 0, 12.74%, 0, 0, 12, 7993.89, 11883410, 667
1492, 25, 298, 1267, 65, 0, 12.74%, 0, 0, 12, 8028.26, 11924325, 667
1497, 25, 1266, 1268, 66, 0, 12.74%, 0, 0, 12, 8006.87, 11964985, 667
1502, 25, 822, 1268, 65, 0, 12.74%, 0, 0, 12, 7945.06, 12005581, 667
1507, 25, 949, 1268, 65, 0, 12.74%, 0, 0, 12, 7985.17, 12046319, 667
1512, 25, 1196, 1268, 63, 0, 12.74%, 0, 0, 12, 7783.25, 12085325, 667
1517, 25, 461, 1268, 61, 0, 12.74%, 0, 0, 12, 7868.78, 12125140, 667
1522, 25, 13, 1268, 60, 0, 12.74%, 0, 0, 12, 7824.16, 12164656, 667
1527, 26, 461, 1268, 60, 0, 12.74%, 0, 0, 12, 8006.24, 12205359, 667
1532, 26, 59, 1268, 58, 0, 12.74%, 0, 0, 12, 7973.14, 12245965, 667
1537, 26, 804, 1268, 57, 0, 12.74%, 0, 0, 12, 8029.56, 12287000, 667
1543, 26, 479, 1268, 56, 0, 12.74%, 0, 0, 12, 7962.30, 12327380, 667
1548, 26, 479, 1268, 56, 0, 12.74%, 0, 0, 12, 7964.89, 12367839, 667
1553, 26, 1255, 1268, 56, 0, 12.74%, 0, 0, 12, 8008.44, 12408771, 667
1558, 26, 295, 1268, 53, 0, 12.74%, 0, 0, 12, 8019.16, 12449655, 667
